,date,variable,Germany,Israel,Italy,Spain,United Kingdom,United States
637,29-03-2021,Vaccinazioni giornaliere ogni cento abitanti,0.3635,0.2904,0.3972,0.3819,0.804,0.8199
638,29-03-2021,total_boosters,23.0,,,,,
639,29-03-2021,total_boosters_per_hundred,0.0,,,,,
640,29-03-2021,Totale vaccinazioni,13538578.0,9992264.0,9917722.0,7571439.0,34530295.0,145812835.0
641,29-03-2021,Totale vaccinazioni ogni cento abitanti,16.14,113.68,16.43,16.2,50.63,43.35
642,30-03-2021,Vaccinazioni giornaliere,309048.0,28399.0,245977.0,189631.0,549647.0,2769331.0
643,30-03-2021,Vaccinazioni giornaliere ogni cento abitanti,0.3684,0.3231,0.4075,0.4057,0.8058,0.8234
644,30-03-2021,total_boosters,25.0,,,,,
645,30-03-2021,total_boosters_per_hundred,0.0,,,,,
646,30-03-2021,Totale vaccinazioni,13868465.0,10022174.0,10188165.0,7736611.0,35033894.0,147602345.0
647,30-03-2021,Totale vaccinazioni ogni cento abitanti,16.53,114.02,16.88,16.55,51.36,43.89
648,31-03-2021,Vaccinazioni giornaliere,308657.0,24121.0,252988.0,202152.0,556319.0,2828491.0
649,31-03-2021,Vaccinazioni giornaliere ogni cento abitanti,0.3679,0.2744,0.4191,0.4325,0.8156,0.841
650,31-03-2021,total_boosters,26.0,,,,,
651,31-03-2021,total_boosters_per_hundred,0.0,,,,,
652,31-03-2021,Totale vaccinazioni,14205660.0,10049408.0,10495279.0,8035160.0,35660902.0,150273292.0
653,31-03-2021,Totale vaccinazioni ogni cento abitanti,16.93,114.33,17.39,17.19,52.28,44.68
654,01-04-2021,Vaccinazioni giornaliere,307850.0,21423.0,255378.0,214631.0,564449.0,2903730.0
655,01-04-2021,Vaccinazioni giornaliere ogni cento abitanti,0.3669,0.2437,0.423,0.4592,0.8276,0.8634
656,01-04-2021,total_boosters,26.0,,,,,
657,01-04-2021,total_boosters_per_hundred,0.0,,,,,
658,01-04-2021,Totale vaccinazioni,14533459.0,10075841.0,10783645.0,8342155.0,36277136.0,153631404.0
659,01-04-2021,Totale vaccinazioni ogni cento abitanti,17.32,114.63,17.86,17.85,53.19,45.68
660,02-04-2021,Vaccinazioni giornaliere,286567.0,20496.0,256941.0,196858.0,515748.0,2988825.0
661,02-04-2021,Vaccinazioni giornaliere ogni cento abitanti,0.3416,0.2332,0.4256,0.4211,0.7561,0.8887
662,02-04-2021,total_boosters,27.0,,,,,
663,02-04-2021,total_boosters_per_hundred,0.0,,,,,
664,02-04-2021,Totale vaccinazioni,14759567.0,10086583.0,11066962.0,,36631187.0,157606463.0
665,02-04-2021,Totale vaccinazioni ogni cento abitanti,17.59,114.75,18.33,,53.71,46.86
666,03-04-2021,Vaccinazioni giornaliere,279514.0,20254.0,255394.0,187601.0,461982.0,3072527.0
667,03-04-2021,Vaccinazioni giornaliere ogni cento abitanti,0.3331,0.2304,0.4231,0.4013,0.6773,0.9136
668,03-04-2021,total_boosters,27.0,,,,,
669,03-04-2021,total_boosters_per_hundred,0.0,,,,,
670,03-04-2021,Totale vaccinazioni,14992002.0,10090802.0,11297639.0,8548598.0,36917986.0,161688422.0
671,03-04-2021,Totale vaccinazioni ogni cento abitanti,17.87,114.8,18.71,18.29,54.13,48.08
672,04-04-2021,Vaccinazioni giornaliere,279024.0,23924.0,245736.0,177533.0,412642.0,3084436.0
673,04-04-2021,Vaccinazioni giornaliere ogni cento abitanti,0.3326,0.2722,0.4071,0.3798,0.605,0.9171
674,04-04-2021,total_boosters,27.0,,,,,
675,04-04-2021,total_boosters_per_hundred,0.0,,,,,
676,04-04-2021,Totale vaccinazioni,15185318.0,10123081.0,11393884.0,,37013749.0,165053746.0
677,04-04-2021,Totale vaccinazioni ogni cento abitanti,18.1,115.17,18.87,,54.27,49.08
678,05-04-2021,Vaccinazioni giornaliere,270730.0,23158.0,235328.0,167465.0,369827.0,3053566.0
679,05-04-2021,Vaccinazioni giornaliere ogni cento abitanti,0.3227,0.2635,0.3898,0.3583,0.5422,0.9079
680,05-04-2021,total_boosters,31.0,,,,,
681,05-04-2021,total_boosters_per_hundred,0.0,,,,,
682,05-04-2021,Totale vaccinazioni,15433689.0,10154371.0,11565019.0,8743694.0,37119083.0,167187795.0
683,05-04-2021,Totale vaccinazioni ogni cento abitanti,18.4,115.52,19.16,18.71,54.42,49.71
684,06-04-2021,Vaccinazioni giornaliere,277075.0,22506.0,237623.0,183484.0,336744.0,2998533.0
685,06-04-2021,Vaccinazioni giornaliere ogni cento abitanti,0.3302,0.256,0.3936,0.3925,0.4937,0.8916
686,06-04-2021,total_boosters,35.0,,,,,
687,06-04-2021,total_boosters_per_hundred,0.0,,,,,
688,06-04-2021,Totale vaccinazioni,15807988.0,10179719.0,11851528.0,9021001.0,37391103.0,168592075.0
689,06-04-2021,Totale vaccinazioni ogni cento abitanti,18.84,115.81,19.63,19.3,54.82,50.13
690,07-04-2021,Vaccinazioni giornaliere,324465.0,22013.0,241370.0,188955.0,319732.0,3029052.0
691,07-04-2021,Vaccinazioni giornaliere ogni cento abitanti,0.3867,0.2504,0.3998,0.4042,0.4688,0.9006
692,07-04-2021,total_boosters,36.0,,,,,
693,07-04-2021,total_boosters_per_hundred,0.0,,,,,
694,07-04-2021,Totale vaccinazioni,16476914.0,10203499.0,12184871.0,9357847.0,37899029.0,171476655.0
695,07-04-2021,Totale vaccinazioni ogni cento abitanti,19.64,116.08,20.18,20.02,55.56,50.99
696,08-04-2021,Vaccinazioni giornaliere,377585.0,21945.0,248703.0,209911.0,309629.0,3035473.0
697,08-04-2021,Vaccinazioni giornaliere ogni cento abitanti,0.45,0.2497,0.412,0.4491,0.454,0.9025
698,08-04-2021,total_boosters,39.0,,,,,
699,08-04-2021,total_boosters_per_hundred,0.0,,,,,
700,08-04-2021,Totale vaccinazioni,17176552.0,10229454.0,12524565.0,9811529.0,38444540.0,174879716.0
701,08-04-2021,Totale vaccinazioni ogni cento abitanti,20.47,116.38,20.75,20.99,56.36,52.0
702,09-04-2021,Vaccinazioni giornaliere,435746.0,21758.0,256234.0,255207.0,338624.0,3033045.0
703,09-04-2021,Vaccinazioni giornaliere ogni cento abitanti,0.5194,0.2475,0.4245,0.546,0.4965,0.9018
704,09-04-2021,total_boosters,40.0,,,,,
705,09-04-2021,total_boosters_per_hundred,0.0,,,,,
706,09-04-2021,Totale vaccinazioni,17809786.0,10238886.0,12860603.0,10231825.0,39001554.0,178837781.0
707,09-04-2021,Totale vaccinazioni ogni cento abitanti,21.23,116.49,21.3,21.89,57.18,53.17
708,10-04-2021,Vaccinazioni giornaliere,455831.0,21859.0,269248.0,266803.0,381415.0,3111327.0
709,10-04-2021,Vaccinazioni giornaliere ogni cento abitanti,0.5433,0.2487,0.446,0.5708,0.5592,0.9251
710,10-04-2021,total_boosters,40.0,,,,,
711,10-04-2021,total_boosters_per_hundred,0.0,,,,,
712,10-04-2021,Totale vaccinazioni,18182818.0,10243814.0,13182372.0,,39587893.0,183467709.0
713,10-04-2021,Totale vaccinazioni ogni cento abitanti,21.67,116.54,21.84,,58.04,54.55
714,11-04-2021,Vaccinazioni giornaliere,465969.0,20534.0,284412.0,279209.0,404719.0,3141912.0
715,11-04-2021,Vaccinazioni giornaliere ogni cento abitanti,0.5554,0.2336,0.4711,0.5973,0.5934,0.9342
716,11-04-2021,total_boosters,40.0,,,,,
717,11-04-2021,total_boosters_per_hundred,0.0,,,,,
718,11-04-2021,Totale vaccinazioni,18447102.0,10266817.0,13384765.0,,39846781.0,187047131.0
719,11-04-2021,Totale vaccinazioni ogni cento abitanti,21.99,116.8,22.17,,58.42,55.62
720,12-04-2021,Vaccinazioni giornaliere,490394.0,19170.0,298234.0,291615.0,426971.0,3214893.0
721,12-04-2021,Vaccinazioni giornaliere ogni cento abitanti,0.5845,0.2181,0.494,0.6238,0.626,0.9559
722,12-04-2021,total_boosters,42.0,,,,,
723,12-04-2021,total_boosters_per_hundred,0.0,,,,,
724,12-04-2021,Totale vaccinazioni,18866447.0,10288564.0,13652657.0,10784997.0,40107877.0,189692045.0
725,12-04-2021,Totale vaccinazioni ogni cento abitanti,22.49,117.05,22.62,23.07,58.8,56.4
726,13-04-2021,Vaccinazioni giornaliere,519447.0,17034.0,298740.0,293237.0,443655.0,3384387.0
727,13-04-2021,Vaccinazioni giornaliere ogni cento abitanti,0.6191,0.1938,0.4949,0.6273,0.6505,1.0063
728,13-04-2021,total_boosters,44.0,,,,,
729,13-04-2021,total_boosters_per_hundred,0.0,,,,,
730,13-04-2021,Totale vaccinazioni,19444118.0,10298955.0,13942706.0,11073657.0,40496685.0,192282781.0
731,13-04-2021,Totale vaccinazioni ogni cento abitanti,23.18,117.17,23.1,23.69,59.37,57.17
732,14-04-2021,Vaccinazioni giornaliere,534798.0,14858.0,297113.0,296889.0,437039.0,3330740.0
733,14-04-2021,Vaccinazioni giornaliere ogni cento abitanti,0.6374,0.169,0.4922,0.6351,0.6408,0.9903
734,14-04-2021,total_boosters,46.0,,,,,
735,14-04-2021,total_boosters_per_hundred,0.0,,,,,
736,14-04-2021,Totale vaccinazioni,20220500.0,10307505.0,14264659.0,11436073.0,40958303.0,194791836.0
737,14-04-2021,Totale vaccinazioni ogni cento abitanti,24.1,117.27,23.63,24.46,60.05,57.92
738,15-04-2021,Vaccinazioni giornaliere,532217.0,11274.0,298968.0,296222.0,437318.0,3348189.0
739,15-04-2021,Vaccinazioni giornaliere ogni cento abitanti,0.6343,0.1283,0.4952,0.6337,0.6412,0.9955
740,15-04-2021,total_boosters,46.0,,,,,
741,15-04-2021,total_boosters_per_hundred,0.0,,,,,
742,15-04-2021,Totale vaccinazioni,20902070.0,10308373.0,14617343.0,11885085.0,41505768.0,198317040.0
743,15-04-2021,Totale vaccinazioni ogni cento abitanti,24.91,117.28,24.21,25.43,60.85,58.97
744,16-04-2021,Vaccinazioni giornaliere,527165.0,11307.0,305393.0,299847.0,448491.0,3349306.0
745,16-04-2021,Vaccinazioni giornaliere ogni cento abitanti,0.6283,0.1286,0.5059,0.6414,0.6575,0.9959
746,16-04-2021,total_boosters,48.0,,,,,
747,16-04-2021,total_boosters_per_hundred,0.0,,,,,
748,16-04-2021,Totale vaccinazioni,21499943.0,10318033.0,14998352.0,12330755.0,42140989.0,202282923.0
749,16-04-2021,Totale vaccinazioni ogni cento abitanti,25.63,117.39,24.85,26.38,61.78,60.15
750,17-04-2021,Vaccinazioni giornaliere,526227.0,10983.0,310953.0,298403.0,456025.0,3200601.0
751,17-04-2021,Vaccinazioni giornaliere ogni cento abitanti,0.6272,0.125,0.5151,0.6384,0.6686,0.9516
752,17-04-2021,total_boosters,49.0,,,,,
753,17-04-2021,total_boosters_per_hundred,0.0,,,,,
754,17-04-2021,Totale vaccinazioni,21866404.0,10320694.0,15359042.0,,42780069.0,205871913.0
755,17-04-2021,Totale vaccinazioni ogni cento abitanti,26.06,117.42,25.44,,62.72,61.21
756,18-04-2021,Vaccinazioni giornaliere,527023.0,9742.0,316710.0,296959.0,462529.0,3194240.0
757,18-04-2021,Vaccinazioni giornaliere ogni cento abitanti,0.6282,0.1108,0.5246,0.6353,0.6781,0.9497
758,18-04-2021,total_boosters,50.0,,,,,
759,18-04-2021,total_boosters_per_hundred,0.0,,,,,
760,18-04-2021,Totale vaccinazioni,22136260.0,10335010.0,15601735.0,,43084487.0,209406814.0
761,18-04-2021,Totale vaccinazioni ogni cento abitanti,26.38,117.58,25.84,,63.17,62.26
762,19-04-2021,Vaccinazioni giornaliere,524743.0,8519.0,322956.0,295515.0,478576.0,3127038.0
763,19-04-2021,Vaccinazioni giornaliere ogni cento abitanti,0.6254,0.0969,0.535,0.6322,0.7017,0.9298
764,19-04-2021,total_boosters,54.0,,,,,
765,19-04-2021,total_boosters_per_hundred,0.0,,,,,
766,19-04-2021,Totale vaccinazioni,22539645.0,10348195.0,15913352.0,12853599.0,43457910.0,211581309.0
767,19-04-2021,Totale vaccinazioni ogni cento abitanti,26.86,117.73,26.36,27.5,63.71,62.91
768,20-04-2021,Vaccinazioni giornaliere,522507.0,8856.0,329297.0,281054.0,488411.0,3015065.0
769,20-04-2021,Vaccinazioni giornaliere ogni cento abitanti,0.6228,0.1008,0.5455,0.6012,0.7161,0.8965
770,20-04-2021,total_boosters,55.0,,,,,
771,20-04-2021,total_boosters_per_hundred,0.0,,,,,
772,20-04-2021,Totale vaccinazioni,23101667.0,10360944.0,16247782.0,13041032.0,43915559.0,213388238.0
773,20-04-2021,Totale vaccinazioni ogni cento abitanti,27.53,117.87,26.91,27.9,64.39,63.45
774,21-04-2021,Vaccinazioni giornaliere,514790.0,9500.0,336729.0,294534.0,498850.0,3022868.0
775,21-04-2021,Vaccinazioni giornaliere ogni cento abitanti,0.6136,0.1081,0.5578,0.6301,0.7314,0.8988
776,21-04-2021,total_boosters,56.0,,,,,
777,21-04-2021,total_boosters_per_hundred,0.0,,,,,
778,21-04-2021,Totale vaccinazioni,23824029.0,10374004.0,16621759.0,13497809.0,44450252.0,215951909.0
779,21-04-2021,Totale vaccinazioni ogni cento abitanti,28.4,118.02,27.53,28.88,65.17,64.21
780,22-04-2021,Vaccinazioni giornaliere,508824.0,11265.0,343521.0,289268.0,500934.0,2947229.0
781,22-04-2021,Vaccinazioni giornaliere ogni cento abitanti,0.6065,0.1282,0.569,0.6188,0.7344,0.8763
782,22-04-2021,total_boosters,59.0,,,,,
783,22-04-2021,total_boosters_per_hundred,0.0,,,,,
784,22-04-2021,Totale vaccinazioni,24463836.0,10387226.0,17021987.0,13909964.0,45012308.0,218947643.0
785,22-04-2021,Totale vaccinazioni ogni cento abitanti,29.16,118.17,28.2,29.76,65.99,65.1
786,23-04-2021,Vaccinazioni giornaliere,503041.0,10716.0,347096.0,276499.0,496017.0,2862758.0
787,23-04-2021,Vaccinazioni giornaliere ogni cento abitanti,0.5996,0.1219,0.575,0.5915,0.7272,0.8512
788,23-04-2021,total_boosters,60.0,,,,,
789,23-04-2021,total_boosters_per_hundred,0.0,,,,,
790,23-04-2021,Totale vaccinazioni,25021227.0,10393048.0,17428025.0,14266251.0,45613109.0,222322230.0
791,23-04-2021,Totale vaccinazioni ogni cento abitanti,29.82,118.24,28.87,30.52,66.87,66.1
792,24-04-2021,Vaccinazioni giornaliere,503002.0,10607.0,350977.0,283722.0,504206.0,2824078.0
793,24-04-2021,Vaccinazioni giornaliere ogni cento abitanti,0.5995,0.1207,0.5814,0.607,0.7392,0.8397
794,24-04-2021,total_boosters,60.0,,,,,
795,24-04-2021,total_boosters_per_hundred,0.0,,,,,
796,24-04-2021,Totale vaccinazioni,25387421.0,10394943.0,17815881.0,,46309512.0,225640460.0
797,24-04-2021,Totale vaccinazioni ogni cento abitanti,30.26,118.26,29.51,,67.9,67.09
798,25-04-2021,Vaccinazioni giornaliere,504926.0,10211.0,354626.0,290945.0,509360.0,2750656.0
799,25-04-2021,Vaccinazioni giornaliere ogni cento abitanti,0.6018,0.1162,0.5874,0.6224,0.7468,0.8179
800,25-04-2021,total_boosters,60.0,,,,,
801,25-04-2021,total_boosters_per_hundred,0.0,,,,,
802,25-04-2021,Totale vaccinazioni,25670739.0,10406487.0,18084118.0,14715931.0,46650008.0,228661408.0
803,25-04-2021,Totale vaccinazioni ogni cento abitanti,30.6,118.39,29.96,31.48,68.39,67.99
804,26-04-2021,Vaccinazioni giornaliere,509288.0,10193.0,359416.0,305867.0,512497.0,2741021.0
805,26-04-2021,Vaccinazioni giornaliere ogni cento abitanti,0.607,0.116,0.5954,0.6543,0.7514,0.815
806,26-04-2021,total_boosters,60.0,,,,,
807,26-04-2021,total_boosters_per_hundred,0.0,,,,,
808,26-04-2021,Totale vaccinazioni,26104664.0,10419549.0,18429264.0,14994667.0,47045391.0,230768454.0
809,26-04-2021,Totale vaccinazioni ogni cento abitanti,31.11,118.54,30.53,32.08,68.97,68.61
810,27-04-2021,Vaccinazioni giornaliere,541374.0,9911.0,365118.0,333833.0,517918.0,2717062.0
811,27-04-2021,Vaccinazioni giornaliere ogni cento abitanti,0.6453,0.1128,0.6048,0.7142,0.7593,0.8079
812,27-04-2021,total_boosters,64.0,,,,,
813,27-04-2021,total_boosters_per_hundred,0.0,,,,,
814,27-04-2021,Totale vaccinazioni,26891286.0,10430323.0,18803609.0,15377862.0,47540984.0,232407669.0
815,27-04-2021,Totale vaccinazioni ogni cento abitanti,32.05,118.66,31.15,32.9,69.7,69.1
816,28-04-2021,Vaccinazioni giornaliere,598831.0,9677.0,370230.0,337423.0,526822.0,2669644.0
817,28-04-2021,Vaccinazioni giornaliere ogni cento abitanti,0.7137,0.1101,0.6133,0.7218,0.7724,0.7938
818,28-04-2021,total_boosters,65.0,,,,,
819,28-04-2021,total_boosters_per_hundred,0.0,,,,,
820,28-04-2021,Totale vaccinazioni,28015843.0,10441744.0,19213368.0,15859772.0,48138009.0,234639414.0
821,28-04-2021,Totale vaccinazioni ogni cento abitanti,33.39,118.79,31.83,33.93,70.58,69.77
822,29-04-2021,Vaccinazioni giornaliere,642831.0,9401.0,388907.0,350662.0,534262.0,2630407.0
823,29-04-2021,Vaccinazioni giornaliere ogni cento abitanti,0.7662,0.107,0.6442,0.7502,0.7833,0.7821
824,29-04-2021,total_boosters,67.0,,,,,
825,29-04-2021,total_boosters_per_hundred,0.0,,,,,
826,29-04-2021,Totale vaccinazioni,28963655.0,10453031.0,19744338.0,16364595.0,48752144.0,237360493.0
827,29-04-2021,Totale vaccinazioni ogni cento abitanti,34.52,118.92,32.71,35.01,71.48,70.57
828,30-04-2021,Vaccinazioni giornaliere,678245.0,9246.0,406563.0,338524.0,529487.0,2548207.0
829,30-04-2021,Vaccinazioni giornaliere ogni cento abitanti,0.8084,0.1052,0.6735,0.7242,0.7763,0.7577
830,30-04-2021,total_boosters,68.0,,,,,
831,30-04-2021,total_boosters_per_hundred,0.0,,,,,
832,30-04-2021,Totale vaccinazioni,29768942.0,10457772.0,20273966.0,,49319518.0,240159677.0
833,30-04-2021,Totale vaccinazioni ogni cento abitanti,35.48,118.98,33.58,,72.31,71.41
834,01-05-2021,Vaccinazioni giornaliere,674037.0,9148.0,413175.0,345164.0,503641.0,2546144.0
835,01-05-2021,Vaccinazioni giornaliere ogni cento abitanti,0.8034,0.1041,0.6844,0.7384,0.7384,0.757
836,01-05-2021,total_boosters,73.0,,,,,
837,01-05-2021,total_boosters_per_hundred,0.0,,,,,
838,01-05-2021,Totale vaccinazioni,30105677.0,10458976.0,20708106.0,,49834997.0,243463471.0
839,01-05-2021,Totale vaccinazioni ogni cento abitanti,35.88,118.99,34.3,,73.06,72.39
840,02-05-2021,Vaccinazioni giornaliere,671464.0,8801.0,427818.0,351805.0,492543.0,2418580.0
841,02-05-2021,Vaccinazioni giornaliere ogni cento abitanti,0.8003,0.1001,0.7087,0.7526,0.7221,0.7191
842,02-05-2021,total_boosters,74.0,,,,,
843,02-05-2021,total_boosters_per_hundred,0.0,,,,,
844,02-05-2021,Totale vaccinazioni,30370990.0,10468091.0,21078844.0,17178566.0,50097812.0,245591469.0
845,02-05-2021,Totale vaccinazioni ogni cento abitanti,36.2,119.09,34.92,36.75,73.45,73.02
846,03-05-2021,Vaccinazioni giornaliere,674167.0,8226.0,437584.0,348020.0,464646.0,2287393.0
847,03-05-2021,Vaccinazioni giornaliere ogni cento abitanti,0.8035,0.0936,0.7249,0.7445,0.6812,0.6801
848,03-05-2021,total_boosters,77.0,,,,,
849,03-05-2021,total_boosters_per_hundred,0.0,,,,,
850,03-05-2021,Totale vaccinazioni,30823830.0,10477129.0,21492353.0,17430810.0,50297911.0,246780203.0
851,03-05-2021,Totale vaccinazioni ogni cento abitanti,36.74,119.2,35.6,37.29,73.74,73.38
852,04-05-2021,Vaccinazioni giornaliere,682361.0,7817.0,448834.0,362672.0,448798.0,2194483.0
853,04-05-2021,Vaccinazioni giornaliere ogni cento abitanti,0.8133,0.0889,0.7435,0.7758,0.658,0.6525
854,04-05-2021,total_boosters,78.0,,,,,
855,04-05-2021,total_boosters_per_hundred,0.0,,,,,
856,04-05-2021,Totale vaccinazioni,31667812.0,10485045.0,21945448.0,17916566.0,50682567.0,247769049.0
857,04-05-2021,Totale vaccinazioni ogni cento abitanti,37.74,119.29,36.35,38.33,74.31,73.67
858,05-05-2021,Vaccinazioni giornaliere,685779.0,7184.0,459810.0,375687.0,441126.0,2132487.0
859,05-05-2021,Vaccinazioni giornaliere ogni cento abitanti,0.8174,0.0817,0.7617,0.8037,0.6467,0.6341
860,05-05-2021,total_boosters,79.0,,,,,
861,05-05-2021,total_boosters_per_hundred,0.0,,,,,
862,05-05-2021,Totale vaccinazioni,32816298.0,10492031.0,22432038.0,18489580.0,51225890.0,249566820.0
863,05-05-2021,Totale vaccinazioni ogni cento abitanti,39.11,119.37,37.16,39.55,75.1,74.2
864,06-05-2021,Vaccinazioni giornaliere,692149.0,6481.0,458487.0,383362.0,440317.0,2087608.0
865,06-05-2021,Vaccinazioni giornaliere ogni cento abitanti,0.825,0.0737,0.7595,0.8201,0.6456,0.6207
866,06-05-2021,total_boosters,83.0,,,,,
867,06-05-2021,total_boosters_per_hundred,0.0,,,,,
868,06-05-2021,Totale vaccinazioni,33808700.0,10498397.0,22953750.0,19048132.0,51834361.0,251973752.0
869,06-05-2021,Totale vaccinazioni ogni cento abitanti,40.3,119.44,38.02,40.75,76.0,74.92
870,07-05-2021,Vaccinazioni giornaliere,704612.0,6368.0,460794.0,381863.0,444809.0,2088522.0
871,07-05-2021,Vaccinazioni giornaliere ogni cento abitanti,0.8398,0.0724,0.7633,0.8169,0.6521,0.621
872,07-05-2021,total_boosters,87.0,,,,,
873,07-05-2021,total_boosters_per_hundred,0.0,,,,,
874,07-05-2021,Totale vaccinazioni,34701228.0,10502346.0,23499521.0,,52433184.0,254779333.0
875,07-05-2021,Totale vaccinazioni ogni cento abitanti,41.36,119.48,38.93,,76.87,75.75
876,08-05-2021,Vaccinazioni giornaliere,717427.0,6281.0,472256.0,380364.0,458007.0,1983391.0
877,08-05-2021,Vaccinazioni giornaliere ogni cento abitanti,0.8551,0.0715,0.7823,0.8137,0.6715,0.5897
878,08-05-2021,total_boosters,89.0,,,,,
879,08-05-2021,total_boosters_per_hundred,0.0,,,,,
880,08-05-2021,Totale vaccinazioni,35127668.0,10502946.0,24013899.0,,53041048.0,257347205.0
881,08-05-2021,Totale vaccinazioni ogni cento abitanti,41.87,119.49,39.78,,77.76,76.52
882,09-05-2021,Vaccinazioni giornaliere,720458.0,6036.0,474173.0,378865.0,461576.0,2017931.0
883,09-05-2021,Vaccinazioni giornaliere ogni cento abitanti,0.8587,0.0687,0.7855,0.8105,0.6767,0.6
884,09-05-2021,total_boosters,89.0,,,,,
885,09-05-2021,total_boosters_per_hundred,0.0,,,,,
886,09-05-2021,Totale vaccinazioni,35414195.0,10510344.0,24398057.0,19830624.0,53328845.0,259716989.0
887,09-05-2021,Totale vaccinazioni ogni cento abitanti,42.21,119.57,40.42,42.42,78.19,77.22
888,10-05-2021,Vaccinazioni giornaliere,740123.0,5787.0,478246.0,390264.0,482546.0,2117025.0
889,10-05-2021,Vaccinazioni giornaliere ogni cento abitanti,0.8821,0.0658,0.7922,0.8349,0.7075,0.6295
890,10-05-2021,total_boosters,93.0,,,,,
891,10-05-2021,total_boosters_per_hundred,0.0,,,,,
892,10-05-2021,Totale vaccinazioni,36004692.0,10517640.0,24840074.0,20162661.0,53675733.0,261599381.0
893,10-05-2021,Totale vaccinazioni ogni cento abitanti,42.91,119.66,41.15,43.13,78.7,77.78
894,11-05-2021,Vaccinazioni giornaliere,774844.0,5524.0,478988.0,386750.0,496918.0,2194787.0
895,11-05-2021,Vaccinazioni giornaliere ogni cento abitanti,0.9235,0.0628,0.7935,0.8274,0.7285,0.6526
896,11-05-2021,total_boosters,94.0,,,,,
897,11-05-2021,total_boosters_per_hundred,0.0,,,,,
898,11-05-2021,Totale vaccinazioni,37091717.0,10523712.0,25298363.0,20623815.0,54160993.0,263132561.0
899,11-05-2021,Totale vaccinazioni ogni cento abitanti,44.21,119.73,41.91,44.12,79.41,78.24
900,12-05-2021,Vaccinazioni giornaliere,813287.0,5230.0,478833.0,368909.0,510250.0,2159146.0
901,12-05-2021,Vaccinazioni giornaliere ogni cento abitanti,0.9693,0.0595,0.7932,0.7892,0.7481,0.642
902,12-05-2021,total_boosters,96.0,,,,,
903,12-05-2021,total_boosters_per_hundred,0.0,,,,,
904,12-05-2021,Totale vaccinazioni,38509308.0,10528639.0,25783869.0,21071940.0,54797640.0,264680844.0
905,12-05-2021,Totale vaccinazioni ogni cento abitanti,45.9,119.78,42.71,45.08,80.34,78.7
906,13-05-2021,Vaccinazioni giornaliere,732891.0,5078.0,480028.0,376511.0,514372.0,2088962.0
907,13-05-2021,Vaccinazioni giornaliere ogni cento abitanti,0.8735,0.0578,0.7952,0.8055,0.7541,0.6211
908,13-05-2021,total_boosters,98.0,,,,,
909,13-05-2021,total_boosters_per_hundred,0.0,,,,,
910,13-05-2021,Totale vaccinazioni,38938940.0,10533945.0,26313946.0,21683707.0,55434965.0,266596486.0
911,13-05-2021,Totale vaccinazioni ogni cento abitanti,46.41,119.84,43.59,46.39,81.27,79.27
912,14-05-2021,Vaccinazioni giornaliere,713608.0,4816.0,481442.0,369220.0,516464.0,1951333.0
913,14-05-2021,Vaccinazioni giornaliere ogni cento abitanti,0.8505,0.0548,0.7975,0.7899,0.7572,0.5802
914,14-05-2021,total_boosters,99.0,,,,,
915,14-05-2021,total_boosters_per_hundred,0.0,,,,,
916,14-05-2021,Totale vaccinazioni,39696484.0,10536058.0,26869614.0,,56048435.0,268438666.0
917,14-05-2021,Totale vaccinazioni ogni cento abitanti,47.31,119.87,44.51,,82.17,79.82
918,15-05-2021,Vaccinazioni giornaliere,709948.0,4775.0,485879.0,361929.0,519423.0,1926448.0
919,15-05-2021,Vaccinazioni giornaliere ogni cento abitanti,0.8462,0.0543,0.8049,0.7743,0.7615,0.5728
920,15-05-2021,total_boosters,101.0,,,,,
921,15-05-2021,total_boosters_per_hundred,0.0,,,,,
922,15-05-2021,Totale vaccinazioni,40097303.0,10536370.0,27415054.0,,56677012.0,270832342.0
923,15-05-2021,Totale vaccinazioni ogni cento abitanti,47.79,119.87,45.41,,83.1,80.53
924,16-05-2021,Vaccinazioni giornaliere,709375.0,3942.0,489629.0,354638.0,523319.0,1886917.0
925,16-05-2021,Vaccinazioni giornaliere ogni cento abitanti,0.8455,0.0448,0.8111,0.7587,0.7672,0.561
926,16-05-2021,total_boosters,101.0,,,,,
927,16-05-2021,total_boosters_per_hundred,0.0,,,,,
928,16-05-2021,Totale vaccinazioni,40379820.0,10537938.0,27825460.0,22313088.0,56992075.0,272925411.0
929,16-05-2021,Totale vaccinazioni ogni cento abitanti,48.13,119.89,46.09,47.73,83.56,81.15
930,17-05-2021,Vaccinazioni giornaliere,704496.0,3035.0,493327.0,346383.0,526018.0,1830360.0
931,17-05-2021,Vaccinazioni giornaliere ogni cento abitanti,0.8397,0.0345,0.8172,0.741,0.7712,0.5442
932,17-05-2021,total_boosters,103.0,,,,,
933,17-05-2021,total_boosters_per_hundred,0.0,,,,,
934,17-05-2021,Totale vaccinazioni,40936162.0,10538885.0,28293366.0,22587343.0,57357857.0,274411901.0
935,17-05-2021,Totale vaccinazioni ogni cento abitanti,48.79,119.9,46.87,48.32,84.09,81.59
936,18-05-2021,Vaccinazioni giornaliere,673911.0,3114.0,495017.0,335734.0,527852.0,1771807.0
937,18-05-2021,Vaccinazioni giornaliere ogni cento abitanti,0.8032,0.0354,0.82,0.7182,0.7739,0.5268
938,18-05-2021,total_boosters,106.0,,,,,
939,18-05-2021,total_boosters_per_hundred,0.0,,,,,
